Start Time:  04-08-2025 13:02:04          Time Completed:  04-08-2025 13:52:52      Elapsed Time:  00:50:47
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\C3.txt
Plot File:     C:\IDEASVSM\LS_QC\C3.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\C3.dat

***DATA***

Field(G)	 Moment(emu)	
-140.003 	-0.00355416 	
-149.998 	-0.00365066 	
-160.004 	-0.00375013 	
-169.995 	-0.00384981 	
-179.995 	-0.00395107 	
-190.001 	-0.00405465 	
-200.009 	-0.00415922 	
-249.997 	-0.00470672 	
-300 	-0.00526639 	
-350.009 	-0.00585284 	
-400.012 	-0.00643548 	
-450.006 	-0.00700964 	
-500.008 	-0.00756131 	
-550.004 	-0.00807301 	
-600.005 	-0.00854058 	
-649.995 	-0.00896024 	
-700 	-0.00934847 	
-750.012 	-0.00969354 	
-800.005 	-0.00999606 	
-850.003 	-0.0102614 	
-900 	-0.010511 	
-950.002 	-0.0107258 	
-999.999 	-0.0109163 	
-2000 	-0.0126845 	
-3000.02 	-0.0131886 	
-4000.03 	-0.0134432 	
-5000.02 	-0.0135597 	
-6000.01 	-0.013575 	
-7000.01 	-0.0136146 	
-7999.99 	-0.0136179 	
-8999.99 	-0.0135976 	
-10000 	-0.0135836 	
-11000 	-0.0135598 	
-12000 	-0.0135496 	
-13000 	-0.0135146 	
-14000 	-0.0134774 	
-15000 	-0.013456 	
-16000 	-0.01341 	
-17000 	-0.0133747 	
-18000 	-0.0133336 	
-19000 	-0.0132691 	
-18000 	-0.0133225 	
-17000 	-0.0134163 	
-16000 	-0.0134517 	
-15000 	-0.0134772 	
-14000 	-0.01353 	
-13000 	-0.0135734 	
-12000 	-0.0136006 	
-11000 	-0.0136325 	
-9999.99 	-0.0136494 	
-9000.01 	-0.0136573 	
-7999.98 	-0.0136505 	
-6999.99 	-0.0136529 	
-5999.99 	-0.0136373 	
-5000.01 	-0.0135853 	
-3999.99 	-0.0134472 	
-2999.97 	-0.0132058 	
-1999.99 	-0.0126853 	
-1000 	-0.0110631 	
-949.994 	-0.0108868 	
-900.002 	-0.0106984 	
-849.995 	-0.0104933 	
-799.991 	-0.0102719 	
-750 	-0.0100284 	
-699.993 	-0.00972565 	
-650 	-0.00941889 	
-599.991 	-0.00911964 	
-549.997 	-0.00875614 	
-499.998 	-0.00836309 	
-449.998 	-0.0079312 	
-399.992 	-0.00746126 	
-350.002 	-0.00693774 	
-300.006 	-0.00638191 	
-250 	-0.00577471 	
-200.007 	-0.00512833 	
-189.993 	-0.00497484 	
-179.998 	-0.00483507 	
-169.993 	-0.00470027 	
-159.997 	-0.00456439 	
-149.991 	-0.0044289 	
-139.998 	-0.00427363 	
-130.001 	-0.00414841 	
-119.992 	-0.00401762 	
-109.992 	-0.00388385 	
-99.9899 	-0.00374892 	
-89.9965 	-0.00361483 	
-80.0026 	-0.00348093 	
-69.9999 	-0.0033472 	
-59.9999 	-0.00321321 	
-49.9966 	-0.00308031 	
-39.9994 	-0.00294664 	
-29.9881 	-0.00281158 	
-20.0028 	-0.00267039 	
-17.9962 	-0.00262433 	
-15.9989 	-0.00258507 	
-14.0033 	-0.00252882 	
-12.0021 	-0.00249543 	
-9.99726 	-0.0024582 	
-7.99659 	-0.00241635 	
-5.99019 	-0.00236424 	
-3.99644 	-0.00229878 	
-1.9974 	-0.0021991 	
-0.0000524665 	-0.00196209 	
 1.99269 	-0.0010753 	
 4.00131 	 0.000298238 	
 6.00585 	 0.00113659 	
 8.00432 	 0.0015178 	
 9.99276 	 0.00182703 	
 11.9947 	 0.00202085 	
 14.0125 	 0.00214388 	
 16.0027 	 0.00222737 	
 17.9965 	 0.00229247 	
 20 	 0.00234447 	
 29.9979 	 0.00250563 	
 39.9952 	 0.00262439 	
 50.0045 	 0.00272694 	
 59.9967 	 0.00282371 	
 69.999 	 0.00291777 	
 80.011 	 0.00301044 	
 89.9953 	 0.00310325 	
 99.9976 	 0.0031965 	
 110.003 	 0.0032896 	
 120.009 	 0.00338413 	
 129.993 	 0.00347943 	
 140.004 	 0.00357659 	
 149.997 	 0.00367471 	
 160.005 	 0.00377391 	
 170.013 	 0.00387467 	
 179.993 	 0.0039769 	
 189.995 	 0.00408017 	
 200.003 	 0.00418478 	
 249.998 	 0.0047348 	
 300.001 	 0.00529406 	
 349.994 	 0.00592071 	
 400.003 	 0.00647798 	
 449.993 	 0.00704693 	
 499.997 	 0.00758596 	
 550.004 	 0.00812538 	
 599.997 	 0.00856892 	
 650.001 	 0.00898436 	
 700.004 	 0.00935934 	
 749.993 	 0.0097016 	
 800.001 	 0.0100009 	
 850.005 	 0.0102653 	
 900.005 	 0.0105085 	
 950.002 	 0.0107272 	
 1000.01 	 0.0109187 	
 2000.01 	 0.0126989 	
 3000.01 	 0.0132413 	
 4000.02 	 0.0134762 	
 5000.02 	 0.0136007 	
 6000.01 	 0.0136311 	
 7000.02 	 0.013662 	
 8000.02 	 0.0136219 	
 8999.99 	 0.013622 	
 10000 	 0.0135957 	
 11000 	 0.0135809 	
 12000 	 0.0135597 	
 13000 	 0.0135396 	
 14000 	 0.0134872 	
 15000 	 0.0134335 	
 16000 	 0.0133906 	
 17000 	 0.0133753 	
 18000 	 0.0133166 	
 19000 	 0.0132424 	

	
	
